DRG Definition,Provider State, Average Covered Charges ,Average Medicare Payments
317 - BACK PAIN,IN,49137.951570075435,10662.87285246759
313 - CHEST PAIN,MO,21031.38693044606,10077.065013471902
316 - FEVER,NE,32625.3128993561,4641.297457456001
313 - CHEST PAIN,AK,19024.299527434327,13139.393682793232
314 - ABDOMINAL PAIN,KY,49576.77410947955,8702.266946964184
314 - ABDOMINAL PAIN,SC,25029.996562405766,4948.430694316716
317 - BACK PAIN,WV,33535.796489006134,4473.918510896751
317 - BACK PAIN,AL,10702.475192870468,14586.621295741563
314 - ABDOMINAL PAIN,AZ,37986.08966886462,6378.421334082552
316 - FEVER,ID,17114.45260440299,13903.123054996511
313 - CHEST PAIN,OR,25187.596377335234,7927.023585227267
315 - HEADACHE,VT,44740.9878047356,7631.057165438283
317 - BACK PAIN,NJ,48674.863169829565,11411.147635793184
315 - HEADACHE,RI,24105.744582816063,3118.5994533055373
316 - FEVER,LA,42566.120057952496,7057.074259564686
317 - BACK PAIN,SD,7400.704754743734,6631.748546301707
315 - HEADACHE,UT,43140.83134056182,13417.177131408556
316 - FEVER,NH,33327.96449686924,9349.4824682494
313 - CHEST PAIN,NJ,26991.777577622088,7374.841886691022
316 - FEVER,VT,45048.36673117615,6192.951723596618
317 - BACK PAIN,AZ,43040.175012788626,10086.117705727549
314 - ABDOMINAL PAIN,HI,18362.52931791074,4820.077686520376
313 - CHEST PAIN,UT,40616.977205514086,5954.457222105379
315 - HEADACHE,IA,9477.092014806767,6523.345980776997
317 - BACK PAIN,IL,42024.377096031654,10294.907371283292
314 - ABDOMINAL PAIN,WI,35395.50281104627,7479.059508197705
316 - FEVER,UT,8953.984891937424,9069.399601440593
314 - ABDOMINAL PAIN,NM,35738.60780633609,10805.25916519904
317 - BACK PAIN,NC,31123.367450436657,14475.259209692247
317 - BACK PAIN,NC,31754.754551527018,12178.048765233028
314 - ABDOMINAL PAIN,UT,18088.877080836435,7863.081366865292
316 - FEVER,NC,16992.374000578035,11979.304492767082
314 - ABDOMINAL PAIN,NE,39314.0800424309,14396.330171030551
317 - BACK PAIN,AL,16556.606645775762,8992.566547849498
317 - BACK PAIN,UT,25081.80133144544,7925.963197474676
315 - HEADACHE,AK,36265.50493694531,3936.2243880088386
315 - HEADACHE,LA,8582.7313097347,13708.444447810347
313 - CHEST PAIN,NM,31754.677217524575,5957.211369523868
317 - BACK PAIN,SD,31521.936769165277,3767.4947618296746
315 - HEADACHE,DE,35790.291989961144,9446.441839092997
314 - ABDOMINAL PAIN,NV,21646.76428875464,13150.795751538302
316 - FEVER,GA,25204.089832872785,7879.62066747663
314 - ABDOMINAL PAIN,MN,19848.619127511214,12396.809641908194
316 - FEVER,OK,41367.57112349491,13036.75208740795
315 - HEADACHE,WV,10877.48420162596,8452.842705838364
313 - CHEST PAIN,AZ,48332.92791088984,10091.460791285685
314 - ABDOMINAL PAIN,AL,33567.62701906478,9406.94758246728
314 - ABDOMINAL PAIN,GA,44910.80259764791,14270.350339614019
314 - ABDOMINAL PAIN,MA,24180.41562191439,11706.068221101135
316 - FEVER,MD,19952.55816763985,14104.113729241357
315 - HEADACHE,PA,45532.661455579255,5640.1197367436625
314 - ABDOMINAL PAIN,TN,9449.286299433625,6722.842221992046
314 - ABDOMINAL PAIN,WA,10269.825417737502,3850.961678160812
313 - CHEST PAIN,CA,18470.60494181048,8998.895480349693
313 - CHEST PAIN,GA,48189.87417948433,13487.084152630929
315 - HEADACHE,TX,33488.08744392982,6922.1603655685885
315 - HEADACHE,MN,29938.71634769292,4539.385283391978
317 - BACK PAIN,ME,36741.03513599392,3821.355059148636
313 - CHEST PAIN,IL,23786.355023517477,8370.003270283854
317 - BACK PAIN,UT,39113.30756393597,4968.26093554516
316 - FEVER,VT,22695.381408779493,7153.248346621242
317 - BACK PAIN,SD,42186.3433185409,12839.757696989242
314 - ABDOMINAL PAIN,GA,17028.278693442706,7608.568593090293
317 - BACK PAIN,CT,17489.59966841109,10318.45101907627
315 - HEADACHE,MD,28507.248744203083,9025.920669873778
316 - FEVER,WY,24384.25212627808,11622.399515640436
314 - ABDOMINAL PAIN,WI,34165.21299281129,4873.979507850825
317 - BACK PAIN,DE,21393.083960311054,14045.292437803426
316 - FEVER,KY,15374.779208166507,10723.593570600424
316 - FEVER,CO,26141.385329730547,6251.444778961288
314 - ABDOMINAL PAIN,KY,30243.04247737158,4479.044497656709
317 - BACK PAIN,AL,11417.00242233607,4796.706769754284
316 - FEVER,RI,30052.33815799244,12391.955122753297
316 - FEVER,SD,19366.551736155358,10057.320639755497
313 - CHEST PAIN,MD,22660.334819082855,7569.0994886182
316 - FEVER,RI,17569.315807847655,6994.810154242559
313 - CHEST PAIN,LA,46913.46475068769,13269.096052806362
317 - BACK PAIN,NE,35750.13265760962,13497.150285377533
317 - BACK PAIN,MN,16810.714013030753,9975.144461031516
317 - BACK PAIN,FL,34026.41005483776,9294.528787980435
315 - HEADACHE,OH,43185.75843119208,12797.376504918859
317 - BACK PAIN,AK,23073.35937497459,11992.022157532503
316 - FEVER,NM,42348.087912028204,7803.902199933461
314 - ABDOMINAL PAIN,WI,11948.672495299656,3992.864217010284
313 - CHEST PAIN,MA,42025.161418977565,12222.001288353335
315 - HEADACHE,ME,29313.240920256485,5024.412347282925
317 - BACK PAIN,VT,15033.851960449194,3196.52287774174
317 - BACK PAIN,HI,23321.362305016013,13119.63210244789
314 - ABDOMINAL PAIN,MO,49459.68466009775,9939.046144040623
314 - ABDOMINAL PAIN,CA,40260.02074890918,13699.9924264291
315 - HEADACHE,RI,30878.886262330187,8815.056998371416
313 - CHEST PAIN,CA,10182.376035703652,14117.773208536835
317 - BACK PAIN,IN,23801.52123056751,7247.660975746366
315 - HEADACHE,MT,16837.318130537176,11694.264028011514
316 - FEVER,IN,8195.048577742562,6611.838111141402
316 - FEVER,ME,29399.197492369174,3013.963971935741
315 - HEADACHE,MO,45013.356492839426,7556.934414587481
317 - BACK PAIN,AK,35401.99406783563,11853.186157310865
315 - HEADACHE,WY,16235.617459123003,4800.290153358167
317 - BACK PAIN,OH,30811.30731292051,9057.624398488715
314 - ABDOMINAL PAIN,MD,47445.542750613604,5547.85781820858
315 - HEADACHE,GA,37531.17738153209,3895.489457029235
317 - BACK PAIN,NH,36026.32547330438,10409.423783331797
315 - HEADACHE,OR,48567.11748023823,14423.611467640836
315 - HEADACHE,SD,40949.299003281114,6728.450624615005
317 - BACK PAIN,HI,11148.059439443845,9967.749604319404
317 - BACK PAIN,AL,20643.578913929065,14443.240413009533
313 - CHEST PAIN,UT,48431.33153319587,10805.80019993625
315 - HEADACHE,MI,27036.742738909903,11077.359627719452
316 - FEVER,GA,10023.685039453341,5147.142138730031
315 - HEADACHE,WI,25637.219585255385,8911.31614623392
315 - HEADACHE,KS,36364.69553318604,7404.992965046959
317 - BACK PAIN,OR,49889.66997565585,8651.482228692359
315 - HEADACHE,CO,19575.739245344084,12609.918917302526
315 - HEADACHE,TX,28133.90936956732,8528.38785295318
316 - FEVER,MN,44585.631709240726,3754.208139094021
317 - BACK PAIN,TX,20987.024812580006,13866.499933810355
315 - HEADACHE,MS,9916.770046588575,9537.790649423649
314 - ABDOMINAL PAIN,DE,47702.11437506768,14093.932302363502
313 - CHEST PAIN,MS,26979.836302107506,9868.254144331493
316 - FEVER,VA,27625.266984738726,3835.635791700727
315 - HEADACHE,MT,32954.0065071882,9634.432722309255
314 - ABDOMINAL PAIN,NV,5159.148066645107,9908.867189912167
315 - HEADACHE,TX,46900.902900598216,5572.078552115707
315 - HEADACHE,CT,21265.298814854374,8652.34900925252
317 - BACK PAIN,OK,22861.93380729569,8513.298142483816
317 - BACK PAIN,GA,12834.916138995573,10474.513788247245
317 - BACK PAIN,AZ,22016.822598160747,6115.369184087045
314 - ABDOMINAL PAIN,OH,41177.458884922344,9980.981015378326
315 - HEADACHE,CT,40999.625264999064,5891.424511643314
313 - CHEST PAIN,RI,47110.85784029538,8357.343266446878
316 - FEVER,NY,23145.32627063581,4472.468392047684
317 - BACK PAIN,OK,36892.467668686295,3447.606574337738
317 - BACK PAIN,TX,27825.689984340068,6847.0476719008075
315 - HEADACHE,NJ,41181.02552836089,6294.861007796898
315 - HEADACHE,IA,37064.390410984866,7883.230944376161
314 - ABDOMINAL PAIN,PA,21555.631637882405,14543.791440004077
314 - ABDOMINAL PAIN,PA,20150.32254141616,9266.751537243941
317 - BACK PAIN,KS,16359.910836258541,9638.120473641078
315 - HEADACHE,FL,30943.2105719887,14299.21246544849
313 - CHEST PAIN,NE,48372.92832172368,14053.765651101998
316 - FEVER,PA,14003.00319279047,13609.343446805015
315 - HEADACHE,WY,9286.360470694635,4175.936904356557
315 - HEADACHE,MI,10373.028893434113,10611.568926243965
314 - ABDOMINAL PAIN,NH,40239.44043125675,12697.18776592214
316 - FEVER,CA,20754.71619280537,13026.896274925139
317 - BACK PAIN,KY,15096.507246157087,9934.885710022754
315 - HEADACHE,MN,20877.985326807502,3209.946569834029
317 - BACK PAIN,IL,34039.88657732848,14684.554819700821
315 - HEADACHE,KY,29605.420617272768,8666.360433097456
317 - BACK PAIN,TN,38461.52329345517,7723.150743283178
316 - FEVER,SC,20258.33668167993,7739.384564127156
314 - ABDOMINAL PAIN,UT,25341.285805910844,8089.8105606991985
316 - FEVER,RI,9588.576603331558,5906.168618073036
313 - CHEST PAIN,NJ,8287.639071475165,6928.003508997957
314 - ABDOMINAL PAIN,ME,25801.485927984522,14824.291317296871
316 - FEVER,HI,18571.84733506656,7418.01600307313
313 - CHEST PAIN,UT,32576.025746125888,9320.700197685468
315 - HEADACHE,SD,6935.0974450057365,13179.531191702623
315 - HEADACHE,ME,10479.486991980444,9329.133733306362
317 - BACK PAIN,AL,43933.58649978778,6893.441059418012
314 - ABDOMINAL PAIN,SD,30484.022968359703,9285.011723022362
315 - HEADACHE,MI,37042.45401610523,4369.035725269169
314 - ABDOMINAL PAIN,AL,42888.745341828304,4560.083462793238
315 - HEADACHE,KS,25872.54543275235,11329.290386768027
317 - BACK PAIN,CA,39247.717278536424,14009.527887116948
316 - FEVER,MA,28606.351058308595,11708.13760186222
317 - BACK PAIN,HI,15023.694662316675,3895.3588878882865
313 - CHEST PAIN,MS,20194.52759604228,7834.747332372068
315 - HEADACHE,TX,27065.769847504736,3030.643059216765
313 - CHEST PAIN,OK,19259.849847752186,9134.480919907593
313 - CHEST PAIN,WV,20098.746110745426,5318.453818582217
314 - ABDOMINAL PAIN,WY,20182.67740619449,13417.75978474388
315 - HEADACHE,OH,10527.799048569688,4252.020634428989
313 - CHEST PAIN,OK,8808.917324551312,3017.200783764365
316 - FEVER,SD,7092.321786108695,8413.752517365125
313 - CHEST PAIN,HI,9993.031746545155,4865.19964710887
316 - FEVER,MA,20466.81914610281,11855.83658730194
314 - ABDOMINAL PAIN,AL,31724.231260237568,14039.21678137674
313 - CHEST PAIN,IN,13466.611724423403,3503.256171630806
317 - BACK PAIN,AL,44960.39807011871,7746.985342993161
314 - ABDOMINAL PAIN,CO,41377.209405775226,14961.779712851396
316 - FEVER,KY,28423.720076412363,11792.063640008022
314 - ABDOMINAL PAIN,KS,37589.44238660119,14438.251724469685
313 - CHEST PAIN,AZ,21484.78361144413,4968.999422593866
315 - HEADACHE,NH,6655.000672989046,5656.422713903443
315 - HEADACHE,NY,45694.978138964296,4857.7348871619115
316 - FEVER,MS,10750.70697160199,6628.428405311259
316 - FEVER,WY,47657.180587084316,11692.608819948622
315 - HEADACHE,WA,30734.716471974953,4979.359929098258
316 - FEVER,VT,18750.337745964345,9290.80845459946
314 - ABDOMINAL PAIN,LA,27298.60804903301,6230.519029372777
317 - BACK PAIN,AZ,27573.341401539237,12950.349349642984
317 - BACK PAIN,OK,6047.918574916186,3079.1088640672683
314 - ABDOMINAL PAIN,IN,20995.69333478624,5677.379502464002
317 - BACK PAIN,IA,38293.960979431286,10262.889090866185
313 - CHEST PAIN,ID,27953.11350278186,4160.52602368611
314 - ABDOMINAL PAIN,NH,15990.355265431288,8595.746591351875
316 - FEVER,UT,20079.94370166248,8234.487557788436
314 - ABDOMINAL PAIN,NC,43837.44769021771,13230.276081861164
315 - HEADACHE,OR,28649.73515676033,10504.766318001759
316 - FEVER,NY,28775.84551480562,10676.424745909231
315 - HEADACHE,LA,48266.035657295455,14421.691221469991
316 - FEVER,WI,19439.66295664895,14788.3245038805
317 - BACK PAIN,GA,26579.350629780278,10840.736785834062
314 - ABDOMINAL PAIN,HI,41527.11189743753,9264.01740182465
313 - CHEST PAIN,FL,39151.051199916335,10295.040701578557
316 - FEVER,MI,16960.973986790264,7589.324460649925
316 - FEVER,IN,11799.097142242363,14849.479403520929
315 - HEADACHE,CA,36531.70592843158,11460.255113962305
317 - BACK PAIN,CO,16594.527956323764,6492.081532549975
315 - HEADACHE,CT,46520.41228359085,3693.195587664821
315 - HEADACHE,NM,10816.146229515174,3536.663149823614
317 - BACK PAIN,NY,19324.184006064945,5458.95576631847
313 - CHEST PAIN,LA,7465.42611162112,5794.956651037339
315 - HEADACHE,ID,36648.73880885202,7980.545927446803
315 - HEADACHE,MA,45106.81920119292,5578.152139635045
316 - FEVER,WY,33614.353729895316,10570.925170340935
317 - BACK PAIN,GA,47198.88569801676,5535.056769726982
314 - ABDOMINAL PAIN,AK,10782.679032554435,5254.518467293752
313 - CHEST PAIN,RI,8948.02672682145,8654.84391360444
313 - CHEST PAIN,AL,42728.57290253168,13664.023191885826
317 - BACK PAIN,CA,43498.00289239285,8619.66584854361
316 - FEVER,PA,42396.778719820766,7966.184934866004
316 - FEVER,MT,40953.420614018556,9937.138889516506
317 - BACK PAIN,AZ,21300.27637723971,6086.564145019542
316 - FEVER,GA,14785.793761612449,7241.238653885213
313 - CHEST PAIN,MN,46796.18089990055,5566.0230680055665
313 - CHEST PAIN,MS,18815.00822817503,9861.719935292203
314 - ABDOMINAL PAIN,IL,22928.34569738145,11368.650738830584
317 - BACK PAIN,HI,36480.15317532349,11084.383691886862
315 - HEADACHE,OK,18201.023599729444,6057.813815577141
315 - HEADACHE,VT,41860.85997024506,12355.778468975604
314 - ABDOMINAL PAIN,HI,8151.558063430157,6071.4439829991625
314 - ABDOMINAL PAIN,NM,40603.22003250205,4803.738615213156
316 - FEVER,MN,32083.309517801186,7197.704984246332
314 - ABDOMINAL PAIN,CT,30784.71398511168,10172.929070050595
314 - ABDOMINAL PAIN,CA,25626.96676123973,4704.021825652776
315 - HEADACHE,AK,17467.05183275401,10777.045345301474
316 - FEVER,NM,25883.162844405648,13356.815955041891
314 - ABDOMINAL PAIN,AK,25251.283040840928,6517.686123096846
314 - ABDOMINAL PAIN,NC,31268.938495238148,8402.479393381433
316 - FEVER,UT,17670.84286349886,5739.725107502138
317 - BACK PAIN,KY,8491.801188926705,7335.1407488447385
316 - FEVER,IL,11529.025098761222,3263.646849630089
315 - HEADACHE,AL,36462.98441577078,14445.232754553925
317 - BACK PAIN,FL,6012.154833599322,7990.682558546341
313 - CHEST PAIN,WY,43539.93700904435,12466.441317816963
316 - FEVER,CA,36247.8797365961,4711.721248278116
315 - HEADACHE,IN,39563.89435884723,12748.260529204787
317 - BACK PAIN,KS,42619.30020920637,13321.767731546412
316 - FEVER,VA,10521.969976858152,11585.725544252151
314 - ABDOMINAL PAIN,FL,42010.29909365298,13838.499899800865
316 - FEVER,HI,27708.909694657537,5006.365553617637
313 - CHEST PAIN,WV,44848.57274389387,8717.781945463441
316 - FEVER,CO,44896.39704771546,10441.314384193887
317 - BACK PAIN,CA,6088.01196893766,10154.315648369848
317 - BACK PAIN,MD,22228.93469675925,13332.491214315578
316 - FEVER,WI,28687.945813937302,5588.296415674628
317 - BACK PAIN,SC,35526.20404023059,5107.725990466397
314 - ABDOMINAL PAIN,ID,17878.381100786028,6040.5431382954175
316 - FEVER,VT,16346.401729909352,13698.600592954448
314 - ABDOMINAL PAIN,MA,22156.957359007127,14292.324991890897
314 - ABDOMINAL PAIN,MA,27542.241128745252,9835.561251239968
315 - HEADACHE,MI,47801.5804132436,9016.463214846237
316 - FEVER,ME,39294.88100138469,10264.627296151877
317 - BACK PAIN,CA,24319.452512196738,10395.69179816033
314 - ABDOMINAL PAIN,HI,7446.47802980827,5043.65645932195
315 - HEADACHE,OK,12583.426646469172,11236.930579477563
316 - FEVER,NE,25516.599094373767,8428.213228181106
316 - FEVER,NM,41622.16550444169,9208.583506176543
313 - CHEST PAIN,GA,22131.299105480477,3363.799252021866
313 - CHEST PAIN,WV,29232.34928352769,12174.679590372363
314 - ABDOMINAL PAIN,NY,45131.21987382959,13025.135535214582
313 - CHEST PAIN,UT,46120.8316741983,10433.058647214559
314 - ABDOMINAL PAIN,CA,14709.874839921022,11984.683623559951
317 - BACK PAIN,CT,6961.771480666747,9272.472038065223
314 - ABDOMINAL PAIN,IA,18743.473893718172,10420.240547742667
313 - CHEST PAIN,CA,36311.104167160105,7734.860381558863
317 - BACK PAIN,NE,47800.04904393199,12502.49118075015
313 - CHEST PAIN,WI,8466.439999285127,8619.25116317391
314 - ABDOMINAL PAIN,WY,6281.771474717218,11162.554853026591
315 - HEADACHE,SD,44786.62458435748,10457.152543434055
316 - FEVER,LA,38666.53710964135,11427.774220628997
313 - CHEST PAIN,MD,49651.18606200089,12422.59050150268
314 - ABDOMINAL PAIN,AZ,22855.679665954394,9152.561779115942
317 - BACK PAIN,CT,23722.29073115462,12756.791391068024
313 - CHEST PAIN,NJ,12754.032678385232,8967.086847259307
313 - CHEST PAIN,ID,10213.121866880232,14479.611874367241
316 - FEVER,KY,31042.31047656071,12032.06098337753
314 - ABDOMINAL PAIN,NM,21392.825058267463,5053.69979695277
315 - HEADACHE,MT,8614.240157536027,12955.013656361176
317 - BACK PAIN,TN,44914.41812854939,9619.051929679608
314 - ABDOMINAL PAIN,ID,13926.041071219988,14813.531495686384
317 - BACK PAIN,DE,38686.295615158975,11625.828524082328
313 - CHEST PAIN,NE,17700.286825315,4012.688958842293
316 - FEVER,MN,41580.717383875955,7739.525131324185
316 - FEVER,MT,10327.857864244434,9207.304832079199
315 - HEADACHE,MD,39023.22245997927,13068.163237917623
316 - FEVER,NY,9415.34932552306,11752.146411957272
313 - CHEST PAIN,NE,25111.21045356245,7432.320847339667
315 - HEADACHE,UT,38030.195776982204,10841.192250031549
314 - ABDOMINAL PAIN,TX,12794.827153410526,9922.930894780551
316 - FEVER,PA,17854.924498102533,4512.631307428883
315 - HEADACHE,MS,43914.5146441489,5818.304315983207
313 - CHEST PAIN,WI,44830.36944084407,7093.4677525717725
317 - BACK PAIN,IN,7022.09536037268,5345.800876362035
317 - BACK PAIN,MT,12564.076340883887,4801.6061499603065
313 - CHEST PAIN,AK,10286.237312278656,3698.3732415634445
313 - CHEST PAIN,AK,13086.189259308634,13477.23078730716
317 - BACK PAIN,KY,48658.447593782264,6467.3210155782435
315 - HEADACHE,GA,29824.486195570542,6483.847247202794
317 - BACK PAIN,NH,26065.057570471705,5474.737649161865
313 - CHEST PAIN,IN,49301.031789167726,8704.768462366595
316 - FEVER,OR,30063.025843733092,9170.90361506847
314 - ABDOMINAL PAIN,TX,34750.306730548604,5499.37630350096
316 - FEVER,IN,19974.67457221311,10302.844054363806
316 - FEVER,NY,22195.168902928337,11675.99951512499
313 - CHEST PAIN,MI,31748.422271408286,7486.081031585423
317 - BACK PAIN,NC,8140.360280020914,10025.420362289264
315 - HEADACHE,OK,16514.729872014883,9027.622861973356
316 - FEVER,FL,13856.52872571382,5346.580780273226
317 - BACK PAIN,TX,5715.202691300162,11760.131865294934
315 - HEADACHE,WY,29160.557173418987,12617.436333888569
316 - FEVER,AK,30247.37777857456,10785.517387046011
315 - HEADACHE,SC,22277.26503667665,6886.752333252616
317 - BACK PAIN,NC,17092.736125915588,14121.509932911615
314 - ABDOMINAL PAIN,TN,34342.69441975812,8464.300655941492
317 - BACK PAIN,NH,11059.66226230056,6190.541824621174
313 - CHEST PAIN,RI,28337.676423590034,7898.815449863478
315 - HEADACHE,TX,39563.329361477896,11304.901102898517
314 - ABDOMINAL PAIN,AL,12393.409277861254,13151.181427910991
315 - HEADACHE,TX,38896.67923681184,7278.905991394471
315 - HEADACHE,HI,39235.752911902906,5791.493352112497
316 - FEVER,CA,7696.699170370471,10517.91758202246
313 - CHEST PAIN,OR,5845.294673923183,14054.581201275425
315 - HEADACHE,HI,48827.093269468765,5199.5203627130595
317 - BACK PAIN,WI,13702.219677447123,12636.232587592398
317 - BACK PAIN,ID,41996.264409504634,8719.28617784981
316 - FEVER,IA,30283.279387038438,12594.150047545101
313 - CHEST PAIN,SC,16901.247089164855,9066.49379727949
313 - CHEST PAIN,IL,10848.669647846567,7527.933291626632
317 - BACK PAIN,WA,27350.47731099774,11360.89200251581
314 - ABDOMINAL PAIN,LA,23330.966523325245,13807.527535138768
316 - FEVER,KY,36449.87383026806,6843.020764442173
316 - FEVER,OR,45687.5847296477,8528.977619932462
317 - BACK PAIN,AK,41236.16391335473,5752.80752035827
317 - BACK PAIN,ID,17350.342259216537,5200.9135634082095
314 - ABDOMINAL PAIN,TX,44551.99483035376,12334.6817087061
